date,Close,Open,High,Low,Volume
2012/9/13,146.66,147.16,147.78,145.59,12.77K
2012/9/12,146.91,148.19,148.19,146.81,3.79K
2012/9/11,148.09,148.69,148.84,147.97,11.46K
2012/9/10,148.19,148.53,148.94,147.94,18.85K
2012/9/7,148.53,148.53,150.03,147.66,23.73K
2012/9/6,148.62,149.94,149.97,148.41,20.06K
2012/9/5,149.97,150.34,150.81,149.84,27.84K
2012/9/4,150.22,150.72,150.97,150.06,48.00K
2012/9/3,151.74,151.75,151.82,151.51,-
2012/8/31,150.5,149.5,150.78,149,97.89K
2012/8/30,149.62,149,149.84,148.88,340.68K
2012/8/29,148.97,149.12,149.38,148.53,531.34K
2012/8/28,149.22,148.81,149.59,148.69,439.35K
2012/8/27,148.88,148.28,149.06,148.12,267.26K
2012/8/24,148.38,148.28,149.12,148.12,299.21K
2012/8/23,148.5,147.97,148.59,147.66,321.01K
2012/8/22,147.59,146.41,148.06,146.38,363.27K
2012/8/21,146.28,146.09,146.47,145.09,304.38K
2012/8/20,146,145.88,146.31,145.16,212.83K
2012/8/17,145.88,145.56,146.25,145.47,216.68K
2012/8/16,145.59,146,146.5,145.12,402.63K
2012/8/15,146.12,147.34,147.56,145.94,375.26K
2012/8/14,147.5,148.66,148.78,147.28,312.05K
2012/8/13,148.81,148.81,149.28,148.5,191.44K
2012/8/10,148.84,148.16,149.25,148.12,222.40K
2012/8/9,148.25,148.19,148.47,147.31,358.25K
2012/8/8,148.38,148.62,149.09,148,289.47K
2012/8/7,148.66,149.75,149.94,148.31,263.79K
2012/8/6,149.91,149.78,150.34,149.53,201.72K
2012/8/3,149.53,151.44,151.59,149.25,347.34K
2012/8/2,151.5,150.53,152.12,149.5,452.62K
2012/8/1,150.28,151.53,151.59,150.22,350.99K
2012/7/31,151.03,150.94,151.62,150.53,334.34K
2012/7/30,151,150.16,151.16,149.88,331.87K
2012/7/27,150.03,152.25,152.44,149.25,533.20K
2012/7/26,152.5,152.94,153.19,152.12,348.17K
2012/7/25,152.81,153.16,153.34,152.31,300.71K
2012/7/24,152.88,152.34,153.22,151.66,359.22K
2012/7/23,152.16,151.91,153.03,151.75,319.22K
2012/7/20,151.78,150.59,152.03,150.59,268.64K
2012/7/19,150.59,150.91,151.12,150.34,325.62K
2012/7/18,151.28,150.84,151.53,150.75,199.69K
2012/7/17,150.94,151.56,151.75,150.78,291.41K
2012/7/16,151.78,151.25,152.31,151.19,266.32K
2012/7/13,151.19,151.66,151.88,150.84,270.53K
2012/7/12,151.62,150.72,151.69,150.69,284.17K
2012/7/11,151.16,150.91,151.75,150.44,343.88K
2012/7/10,151,150.53,151,150.22,241.56K
2012/7/9,150.59,149.88,150.72,149.81,257.61K
2012/7/6,149.88,148.91,150,148.81,294.51K
2012/7/5,148.91,148.5,149.38,148.44,337.72K
2012/7/4,148.93,148.6,149.14,148.51,-
2012/7/3,148.53,149.41,149.53,148.31,199.67K
2012/7/2,149.59,148.09,150.06,147.81,375.23K
2012/6/29,147.97,149.69,149.94,147.72,476.84K
2012/6/28,149.84,149.03,150,148.81,341.37K
2012/6/27,149.06,148.91,149.19,148.53,276.02K
2012/6/26,148.91,149.31,149.38,148.44,324.68K
2012/6/25,149.28,148.03,149.41,148.03,263.90K
2012/6/22,148.09,149.12,149.38,147.97,343.43K
2012/6/21,149.22,148.38,149.69,148.22,405.78K
2012/6/20,149.34,149.44,149.81,148.31,2.03K
2012/6/19,149.56,150.47,150.72,149.25,10.88K
2012/6/18,150.22,149.62,150.75,149,4.12K
2012/6/15,150.22,149.47,150.56,149.19,7.48K
2012/6/14,149.75,149.84,149.94,149.06,8.35K
2012/6/13,149.84,149.12,150.03,148.22,2.97K
